feedback_id,patient_id,hospital_id,doctor_id,rating,comments,feedback_date
FB00014231,PAT034335,H001,DOC0021,4,Minimal waiting time. Staff were courteous and professional.,2024-05-27
FB00014232,PAT069553,H001,DOC0072,2,Cleanliness of the wards needs significant improvement.,2024-12-07
FB00014233,PAT007218,H001,DOC0057,4,Outstanding care in the ICU. Nurses were exceptional.,2025-02-05
FB00014234,PAT020416,H004,DOC0254,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-11-21
FB00014235,PAT047766,H001,DOC0001,4,Very professional doctors. Quick and efficient service.,2024-07-14
FB00014236,PAT036475,H002,DOC0168,2,"Hospital was severely overcrowded, could not find a bed.",2024-09-12
FB00014237,PAT062035,H007,DOC0441,2,"Hospital was severely overcrowded, could not find a bed.",2025-01-02
FB00014238,PAT047638,H006,DOC0329,3,Service was acceptable but administrative processes are slow.,2025-02-20
FB00014239,PAT026638,H008,DOC0501,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-01-12
FB00014240,PAT019514,H001,DOC0061,3,Average experience overall. Nothing exceptional but no major complaints.,2024-05-27
FB00014241,PAT014195,H003,DOC0245,1,Emergency department was chaotic and clearly understaffed.,2025-01-06
FB00014242,PAT032726,H003,DOC0243,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-11-06
FB00014243,PAT023468,H001,DOC0033,4,Outstanding care in the ICU. Nurses were exceptional.,2024-07-17
FB00014244,PAT005031,H002,DOC0095,3,Average experience overall. Nothing exceptional but no major complaints.,2024-12-07
FB00014245,PAT026646,H002,DOC0152,4,Modern equipment and knowledgeable medical team.,2024-05-15
FB00014246,PAT001991,H007,DOC0432,3,Average experience overall. Nothing exceptional but no major complaints.,2025-03-06
FB00014247,PAT045126,H002,DOC0101,4,Doctor explained my condition thoroughly and answered all questions.,2025-02-14
FB00014248,PAT009585,H002,DOC0163,4,Very professional doctors. Quick and efficient service.,2025-04-21
FB00014249,PAT063467,H005,DOC0303,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-12-30
FB00014250,PAT006495,H006,DOC0411,3,Average experience overall. Nothing exceptional but no major complaints.,2024-07-29
FB00014251,PAT010293,H007,DOC0432,2,Cleanliness of the wards needs significant improvement.,2024-08-22
FB00014252,PAT073626,H001,DOC0074,5,Doctor explained my condition thoroughly and answered all questions.,2024-09-04
FB00014253,PAT034862,H002,DOC0172,3,Good doctors but the waiting area is too small and uncomfortable.,2024-08-03
FB00014254,PAT035494,H004,DOC0276,3,Average experience overall. Nothing exceptional but no major complaints.,2024-08-20
FB00014255,PAT052193,H002,DOC0119,4,Very professional doctors. Quick and efficient service.,2024-12-27
FB00014256,PAT042426,H002,DOC0104,1,Extremely long waiting time — over 3 hours for a simple consultation.,2025-02-21
FB00014257,PAT046712,H006,DOC0359,5,Very professional doctors. Quick and efficient service.,2024-12-11
FB00014258,PAT037669,H001,DOC0029,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-06-10
FB00014259,PAT020740,H003,DOC0213,2,Cleanliness of the wards needs significant improvement.,2025-05-01
FB00014260,PAT030638,H003,DOC0244,2,Extremely long waiting time — over 3 hours for a simple consultation.,2024-07-08
FB00014261,PAT061329,H003,DOC0187,3,Good doctors but the waiting area is too small and uncomfortable.,2024-09-02
FB00014262,PAT041591,H006,DOC0360,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-07-31
FB00014263,PAT001666,H008,DOC0471,3,Average experience overall. Nothing exceptional but no major complaints.,2024-07-14
FB00014264,PAT000045,H005,DOC0313,4,Very satisfied with diagnosis accuracy and treatment plan.,2025-05-01
FB00014265,PAT073185,H005,DOC0299,5,"Excellent care, clean facility, and attentive nursing staff.",2025-03-22
FB00014266,PAT068532,H008,DOC0498,2,Extremely long waiting time — over 3 hours for a simple consultation.,2024-05-24
FB00014267,PAT069292,H003,DOC0176,3,Service was acceptable but administrative processes are slow.,2025-04-23
FB00014268,PAT007168,H003,DOC0223,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-11-20
FB00014269,PAT036714,H004,DOC0267,5,Modern equipment and knowledgeable medical team.,2025-05-09
FB00014270,PAT046595,H008,DOC0461,2,Lab results took over 5 hours. No one communicated the delay.,2024-12-07
FB00014271,PAT010717,H007,DOC0421,3,Good doctors but the waiting area is too small and uncomfortable.,2024-12-23
FB00014272,PAT058334,H003,DOC0196,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2025-04-03
FB00014273,PAT032015,H003,DOC0189,2,Billing process was confusing and poorly explained.,2024-12-29
FB00014274,PAT012919,H005,DOC0287,4,Very satisfied with diagnosis accuracy and treatment plan.,2025-04-24
FB00014275,PAT020138,H002,DOC0105,3,Good doctors but the waiting area is too small and uncomfortable.,2024-05-20
FB00014276,PAT012438,H007,DOC0428,2,Cleanliness of the wards needs significant improvement.,2024-07-18
FB00014277,PAT066086,H006,DOC0358,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-03-21
FB00014278,PAT055643,H002,DOC0150,3,Average experience overall. Nothing exceptional but no major complaints.,2024-12-25
FB00014279,PAT044959,H003,DOC0204,3,Good doctors but the waiting area is too small and uncomfortable.,2024-12-26
FB00014280,PAT058692,H005,DOC0286,5,Modern equipment and knowledgeable medical team.,2025-04-30
FB00014281,PAT035515,H008,DOC0469,4,Outstanding care in the ICU. Nurses were exceptional.,2024-05-18
FB00014282,PAT063270,H006,DOC0417,4,Doctor explained my condition thoroughly and answered all questions.,2024-06-05
FB00014283,PAT054314,H003,DOC0190,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-07-18
FB00014284,PAT053829,H005,DOC0307,3,Good doctors but the waiting area is too small and uncomfortable.,2024-08-25
FB00014285,PAT036910,H004,DOC0265,2,"Hospital was severely overcrowded, could not find a bed.",2024-11-04
FB00014286,PAT018881,H006,DOC0419,5,Doctor explained my condition thoroughly and answered all questions.,2025-02-19
FB00014287,PAT068286,H006,DOC0319,3,Average experience overall. Nothing exceptional but no major complaints.,2024-06-14
FB00014288,PAT069385,H008,DOC0453,2,Lab results took over 5 hours. No one communicated the delay.,2024-08-11
FB00014289,PAT061981,H004,DOC0270,4,Very professional doctors. Quick and efficient service.,2024-09-17
FB00014290,PAT074177,H007,DOC0442,3,Good doctors but the waiting area is too small and uncomfortable.,2025-02-23
FB00014291,PAT052739,H008,DOC0501,2,Billing process was confusing and poorly explained.,2024-08-29
FB00014292,PAT057953,H003,DOC0192,2,Pharmacy was out of my prescribed medication for 2 days.,2025-04-27
FB00014293,PAT072380,H003,DOC0249,3,Average experience overall. Nothing exceptional but no major complaints.,2025-02-14
FB00014294,PAT025484,H007,DOC0439,3,Good doctors but the waiting area is too small and uncomfortable.,2024-06-29
FB00014295,PAT074030,H001,DOC0034,2,Extremely long waiting time — over 3 hours for a simple consultation.,2025-04-05
FB00014296,PAT024832,H002,DOC0105,4,Outstanding care in the ICU. Nurses were exceptional.,2024-10-28
FB00014297,PAT068693,H002,DOC0149,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-11-08
FB00014298,PAT056515,H001,DOC0001,4,Very professional doctors. Quick and efficient service.,2024-05-23
FB00014299,PAT030992,H002,DOC0118,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-07-06
FB00014300,PAT002305,H004,DOC0258,4,"Excellent care, clean facility, and attentive nursing staff.",2024-10-05
FB00014301,PAT062112,H002,DOC0156,2,Pharmacy was out of my prescribed medication for 2 days.,2024-06-06
FB00014302,PAT014909,H002,DOC0152,3,Service was acceptable but administrative processes are slow.,2024-06-02
FB00014303,PAT019138,H004,DOC0269,3,Good doctors but the waiting area is too small and uncomfortable.,2025-03-04
FB00014304,PAT029044,H003,DOC0196,1,Extremely long waiting time — over 3 hours for a simple consultation.,2025-01-14
FB00014305,PAT038733,H004,DOC0276,4,Minimal waiting time. Staff were courteous and professional.,2024-11-06
FB00014306,PAT014313,H002,DOC0120,4,Modern equipment and knowledgeable medical team.,2025-01-05
FB00014307,PAT057359,H003,DOC0200,4,Very satisfied with diagnosis accuracy and treatment plan.,2025-03-18
FB00014308,PAT020386,H004,DOC0259,5,Outstanding care in the ICU. Nurses were exceptional.,2025-04-11
FB00014309,PAT017656,H001,DOC0075,2,Extremely long waiting time — over 3 hours for a simple consultation.,2024-12-24
FB00014310,PAT060303,H003,DOC0226,4,Doctor explained my condition thoroughly and answered all questions.,2024-05-17
FB00014311,PAT045494,H006,DOC0326,5,Modern equipment and knowledgeable medical team.,2025-05-09
FB00014312,PAT036001,H003,DOC0184,5,Follow-up was prompt and well-coordinated. Highly recommend.,2024-08-16
FB00014313,PAT001762,H007,DOC0438,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-11-11
FB00014314,PAT031231,H001,DOC0056,3,Average experience overall. Nothing exceptional but no major complaints.,2024-08-03
FB00014315,PAT070387,H003,DOC0231,5,Follow-up was prompt and well-coordinated. Highly recommend.,2024-09-14
FB00014316,PAT034437,H006,DOC0399,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-05-07
FB00014317,PAT063488,H005,DOC0283,5,Outstanding care in the ICU. Nurses were exceptional.,2025-01-10
FB00014318,PAT004932,H001,DOC0080,5,Follow-up was prompt and well-coordinated. Highly recommend.,2024-06-07
FB00014319,PAT046707,H002,DOC0103,2,Follow-up appointment was postponed twice without explanation.,2025-02-18
FB00014320,PAT027268,H002,DOC0117,4,Very professional doctors. Quick and efficient service.,2024-06-10
FB00014321,PAT053613,H002,DOC0128,5,Modern equipment and knowledgeable medical team.,2024-09-15
FB00014322,PAT062255,H008,DOC0480,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-08-16
FB00014323,PAT043006,H006,DOC0419,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-08-01
FB00014324,PAT003807,H008,DOC0472,2,Cleanliness of the wards needs significant improvement.,2024-11-30
FB00014325,PAT003765,H003,DOC0206,4,Outstanding care in the ICU. Nurses were exceptional.,2024-08-24
FB00014326,PAT057239,H004,DOC0274,5,Minimal waiting time. Staff were courteous and professional.,2024-06-27
FB00014327,PAT074364,H001,DOC0048,4,Very professional doctors. Quick and efficient service.,2024-10-24
FB00014328,PAT037560,H003,DOC0226,5,Follow-up was prompt and well-coordinated. Highly recommend.,2025-05-08
FB00014329,PAT033590,H001,DOC0088,2,Billing process was confusing and poorly explained.,2024-11-27
FB00014330,PAT004912,H001,DOC0062,4,Very professional doctors. Quick and efficient service.,2025-03-22
FB00014331,PAT004634,H001,DOC0087,5,Very professional doctors. Quick and efficient service.,2024-07-01
FB00014332,PAT036809,H008,DOC0446,4,Very professional doctors. Quick and efficient service.,2025-04-11
FB00014333,PAT008096,H001,DOC0012,3,Service was acceptable but administrative processes are slow.,2024-07-11
FB00014334,PAT064827,H002,DOC0098,4,Doctor explained my condition thoroughly and answered all questions.,2025-04-24
FB00014335,PAT010130,H006,DOC0389,4,Follow-up was prompt and well-coordinated. Highly recommend.,2025-04-24
FB00014336,PAT013731,H007,DOC0437,5,Modern equipment and knowledgeable medical team.,2024-07-20
FB00014337,PAT026866,H001,DOC0088,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2025-01-31
FB00014338,PAT060735,H002,DOC0113,5,Follow-up was prompt and well-coordinated. Highly recommend.,2024-12-04
FB00014339,PAT031347,H003,DOC0176,4,"Excellent care, clean facility, and attentive nursing staff.",2025-02-18
FB00014340,PAT033891,H007,DOC0430,4,Minimal waiting time. Staff were courteous and professional.,2024-05-18
FB00014341,PAT034837,H005,DOC0280,4,Very satisfied with diagnosis accuracy and treatment plan.,2025-04-10
FB00014342,PAT032996,H006,DOC0347,5,Very professional doctors. Quick and efficient service.,2024-07-11
FB00014343,PAT026616,H001,DOC0083,1,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-08-05
FB00014344,PAT021621,H003,DOC0193,5,Doctor explained my condition thoroughly and answered all questions.,2024-10-09
FB00014345,PAT033565,H007,DOC0424,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-03-08
FB00014346,PAT017914,H005,DOC0281,4,Doctor explained my condition thoroughly and answered all questions.,2024-12-06
FB00014347,PAT061150,H006,DOC0332,5,Minimal waiting time. Staff were courteous and professional.,2025-03-02
FB00014348,PAT023387,H006,DOC0343,4,"Excellent care, clean facility, and attentive nursing staff.",2025-03-10
FB00014349,PAT050288,H003,DOC0244,4,Modern equipment and knowledgeable medical team.,2024-09-17
FB00014350,PAT060912,H006,DOC0409,4,Modern equipment and knowledgeable medical team.,2024-12-26
FB00014351,PAT050778,H002,DOC0126,3,Good doctors but the waiting area is too small and uncomfortable.,2024-10-25
FB00014352,PAT002453,H002,DOC0151,2,Pharmacy was out of my prescribed medication for 2 days.,2025-02-01
FB00014353,PAT050758,H002,DOC0111,5,"Excellent care, clean facility, and attentive nursing staff.",2024-09-21
FB00014354,PAT064428,H002,DOC0173,2,Pharmacy was out of my prescribed medication for 2 days.,2025-01-27
FB00014355,PAT047013,H004,DOC0258,4,Modern equipment and knowledgeable medical team.,2024-07-11
FB00014356,PAT004843,H005,DOC0278,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-12-06
FB00014357,PAT061158,H005,DOC0282,4,"Excellent care, clean facility, and attentive nursing staff.",2024-09-02
FB00014358,PAT046675,H001,DOC0044,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-07-14
FB00014359,PAT011033,H005,DOC0282,3,Average experience overall. Nothing exceptional but no major complaints.,2025-03-27
FB00014360,PAT013609,H004,DOC0267,4,Follow-up was prompt and well-coordinated. Highly recommend.,2025-03-16
FB00014361,PAT043295,H001,DOC0070,5,Outstanding care in the ICU. Nurses were exceptional.,2024-09-01
FB00014362,PAT016525,H007,DOC0439,4,Outstanding care in the ICU. Nurses were exceptional.,2024-12-03
FB00014363,PAT053368,H003,DOC0179,3,Good doctors but the waiting area is too small and uncomfortable.,2024-08-12
FB00014364,PAT074958,H002,DOC0132,3,Good doctors but the waiting area is too small and uncomfortable.,2024-09-23
FB00014365,PAT042289,H007,DOC0433,5,Doctor explained my condition thoroughly and answered all questions.,2024-06-11
FB00014366,PAT008844,H006,DOC0415,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-05-28
FB00014367,PAT062615,H003,DOC0252,4,Minimal waiting time. Staff were courteous and professional.,2024-08-10
FB00014368,PAT037922,H002,DOC0134,2,Follow-up appointment was postponed twice without explanation.,2024-08-27
FB00014369,PAT069611,H001,DOC0060,3,Service was acceptable but administrative processes are slow.,2024-06-12
FB00014370,PAT018763,H004,DOC0259,5,"Excellent care, clean facility, and attentive nursing staff.",2024-12-27
FB00014371,PAT040554,H001,DOC0054,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2025-04-29
FB00014372,PAT033132,H002,DOC0108,5,Outstanding care in the ICU. Nurses were exceptional.,2024-08-25
FB00014373,PAT025092,H008,DOC0487,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-02-07
FB00014374,PAT031446,H002,DOC0172,3,Good doctors but the waiting area is too small and uncomfortable.,2025-03-07
FB00014375,PAT022978,H002,DOC0100,3,Service was acceptable but administrative processes are slow.,2025-01-27
FB00014376,PAT001485,H003,DOC0224,5,Doctor explained my condition thoroughly and answered all questions.,2024-10-01
FB00014377,PAT004686,H004,DOC0260,4,Minimal waiting time. Staff were courteous and professional.,2024-08-03
FB00014378,PAT026540,H006,DOC0355,5,Modern equipment and knowledgeable medical team.,2025-03-17
